node_id,design_variant,material,load_case,component_zone,von_mises_stress_MPa,displacement_mm,safety_factor,yield_strength_MPa,mesh_size_mm,simulation_time_sec,simulation_date,analyst
1695,Variant_A,Cast_Iron,Fatigue,Mounting_Hole,179.988,5.7524,1.1112,200,4.54,332.7,2024-04-01 00:55:00,Carlos
1583,Variant_A,Titanium,Dynamic,Base_Plate,74.953,0.3227,11.7407,880,4.47,1197.0,2024-12-01 07:18:00,Bob
45,Variant_C,Titanium,Fatigue,Bracket_Arm,122.856,0.8985,7.1629,880,1.17,1788.7,2024-06-24 06:43:00,Carlos
1083,Variant_C,Ti,Fatigue,Bracket_Arm,131.689,1.0392,6.6824,880,2.15,3083.5,2024-02-13 08:23:00,Diana
321,Variant_A,titan,Dyn,Base_Plate,121.62,2.4693,7.2357,880,2.93,3292.2,2024-11-04 01:55:00,Alice
1521,Variant_C,Aluminum,fatigue,Weld_Joint,138.192,6.8044,1.9538,270,2.25,271.6 sec,2024-04-09 12:40:00,Alice
980,Variant_A,Cast_Iron,Dynamic,Mounting_Hole,234.732,1.6972,0.852,200,3.18,1822.6,2024-07-29 11:03:00,Bob
1589,Variant_A,Aluminum,Fatigue,Rib_Section,146.476,4.872,1.8433,270,2.53,1434.7,2024-11-28 14:07:00,Alice
1620,Variant_D,Aluminum,static,Rib_Section,56.233,2.724,4.8015,270,4.26,2295.1,2024-01-08 05:07:00,Diana
1796,Variant_B,CAST_IRON,Dyn,Weld_Joint,223.903,5.3014,0.8932,200,3.06,1983.2,2024-12-08 02:21:00,Bob
981,Variant_B,Al,Fatigue,Mounting_Hole,324.074,7.4435,0.8331,270,1.55,2832.0,2024-10-30 02:58:00,Alice
706,Variant_B,Cast_Iron,FATIGUE,Bracket_Arm,121.429,3.1645,1.6471,200,3.59,2336.4,2024-11-09 09:20:00,Diana
1660,Variant_A,Aluminium,Dynamic,Mounting_Hole,343.561,5.3138,0.7859,270,3.47,2469.1,2024/01/13 07:40,Bob
261,Variant_B,Titanium,Fatigue,Mounting_Hole,154.08,4.6911,5.7113,880,3.95,2260.5,2024-04-07 05:31:00,Diana
633,None	,Steel,Static,Rib_Section,86.32,5.1853,2.8962,250,2.05,134.6,2024/11/21 00:51,Alice
1273,Variant_B,cast_iron,Static,Rib_Section,97.627,4.3462,2.0486,200,2.55,2882.5,2024-12-05 17:15:00,Bob
196,Variant_C,Titanium,static,Rib_Section,94.746,3.3758,9.288,880,1.18,2301.2,2024-02-04 15:28:00,Carlos
387,Variant_D,Titanium,Dynamic,Weld_Joint,226.997,5.7209,3.8767,880,4.36,274.4,2024-08-12 03:49:00,Bob
954,Variant_D,Steel,Dynamic,Weld_Joint,173.798,3.5324,,250,4.85,2294.2,2024-02-03 09:42:00,Alice
710,Variant_C,Aluminum,Fatigue,Weld_Joint,163.372,5.1029,1.6527,270,1.86,2017.5,2024-01-07 06:41:00,Diana
1759,Variant_C	,Cast_Iron,Fatigue,Mounting_Hole,257.609,5.4628,0.7764,200,2.03,334.9,2024-02-19 07:14:00,Alice
1322,Variant_C,C.Iron,Dynamic,,233.942,4.1067,0.8549,200,2.67,1121.6,2024-11-20 02:04:00,Bob
764,Variant_B,Cast_Iron,Fatigue,Rib_Section,76.022,3.5928,2.6308,200,2.03,1174.3,2024-02-16 23:32:00,Alice
287,Variant_D,Aluminum,DYNAMIC,Mounting_Hole,362.101,2.0155,0.7456,270,2.66,2043.7,2024-05-26 20:03:00,Alice
-1,Variant_A,Cast_Iron,Static,Mounting_Hole,160.98,6.1775,1.2424,200,4.9,2252.3,2024-02-21 15:35:00,Diana
1608,Variant_C,Cast_Iron,STATIC,Rib_Section,104.388,3.6112,1.9159,200,1.1,2042.8,2024-05-24 04:01:00,Carlos
1451,Variant_C,Cast_Iron,Fatigue,Bracket_Arm,203.836,4.2921,0.9812,200,2.56,3190.3,2024-01-03 13:02:00,Alice
1066,Variant_A,Titanium,Static,Weld_Joint,155.327,7.6352,5.6655,880,4.63,913.0,2024-11-18 22:27:00,Diana
1143,Variant_D,Steel,dyn.,Weld_Joint,140.472,6.8621,1.7797,250,2.78,239.2,2024-06-14 13:54:00,Diana
26,Variant_A,steeL,Dynamic,Weld_Joint,213.631,7.9205,1.1702,250,3.67,530.1,2024-09-20 07:17:00,Diana
1277,Variant_A,Titanium,dynamic,Rib_Section,130.161,1.1658,6.7609,880,2.01,2212.0 sec,2024-11-30 20:50:00,Diana
846, Variant_D ,Titanium,Dynamic,Mounting_Hole,384.391,7.2129,2.2893,880,4.05,995.3,2024-05-16 03:16:00,Diana
557,Variant_D,Cast_Iron,Fatigue,Base_Plate,76.831,0.6115,2.6031,200,5.57,431.3,2024-09-15 04:31:00,Alice
1650,Variant_C,Cast_Iron,Fat,?,112.479,6.1953,1.7781,200,1.87,1468.7,2024-09-04 15:38:00,Diana
1516,Variant_B,aluminum,stat.,Weld_Joint,163.696 MPa,5.1332,1.6494,270,2.18,3327.3,2024-02-21 09:51:00,Carlos
1126,Variant_B,Titanium,Fatigue,Bracket_Arm,105.649,3.4685,8.3295,880,1.61,735.7,2024-05-05 17:27:00,Diana
326,Variant_C,Aluminum,Dynamic,Mounting_Hole,,4.9342,1.1419,270,1.49,2018.1 sec,2024-07-30 01:36:00,Bob
1542,Variant_C,titan,fatiq,Weld_Joint,217.235,3.7267,4.0509,880,1.96,338.8,2024-09-05 19:44:00,Bob
1002,Variant_C,Cast_Iron,Static,Bracket_Arm,109.864,1.4246,1.8204,200,1.67,131.8,2024-11-03 03:49:00,Carlos
464,Variant_B,Aluminum,Dynamic,Mounting_Hole,204.141,5.5257,1.3226,270,3.69,3403.7,2024-12-18 09:08:00,Bob
1642,Variant_C,Cast_Iron,static,Rib_Section,75.326,1.4299,2.6551,200,2.09,2840.0,2024-04-05 23:31:00,Carlos
135,Variant_A,Steel,Static,Mounting_Hole,174.887,5.8201,1.4295,250,2.69,2681.5,2024-04-26 23:05:00,Diana
NaN,Variant_D,Cast_Iron,Fatigue,Weld_Joint,135.449,7.3987,1.4766,200,4.95,3071.1,2024-03-19 20:23:00,Carlos
728,Variant_C,Aluminum,Static,Weld_Joint,185.747,0.3606,1.4536,270,1.53,2601.7,2024-12-10 23:25:00,Diana
1267,Variant_A,Steel,Fatigue,Mounting_Hole,197.719,,,250,4.72,2273.7,2024-12-24 07:23:00,Diana
1630,Variant_C,Titanium,Dynamic,Mounting_Hole,243.472,3.6362,3.6144,880,1.96,3169.2,2024-04-01 04:02:00,Bob
141,Variant_A,Cast_Iron,DYNAMIC,Base_Plate,126.509,4.687,,200,3.85,3129.7,2024-06-02 20:27:00,Carlos
668,  Variant_C,Cast_Iron,Fatigue,Base_Plate,83.561,2.6627,2.3935,200,2.14,2687.7,2024-10-19 12:54:00,Alice
1679,Variant_D,Steel,Dynamic,Weld_Joint,,4.7321,1.0837,250,4.67,1955.7,2024-08-10 09:46:00,Carlos
1694,Variant_B,Cast_Iron,Fatigue,Rib_Section,58.717,3.5642,3.4062,200,2.29,1239.8,2024-09-07 22:50:00,Carlos
1662,Variant_C,Steel,Stat,Weld_Joint,186.461,7.6457,1.3408,250,1.96,3339.6,2024-09-15 23:45:00,Diana
1592,Variant_D,Cast_Iron,Static,Bracket_Arm,128.759,5.574,1.5533,200,3.23,424.3,2024-04-15 12:11:00,Diana
603,Variant_A,Titanium,Fatigue,Base_Plate,91.918,3.3497,9.5738,880,4.41,3076.2,2024-08-29 20:49:00,Bob
1430,Variant_D,Aluminum,Fatigue,Bracket_Arm,80.592,0.3336,3.3502,270,5.74,2217.2,2024-06-12 18:02:00,Diana
463,Variant_D,TITANIUM,static,Base_Plate,64.16,2.5424,13.7157,880,5.46,2917.5,2024-12-21 19:50:00,Carlos
1077,Variant_C,cast_iron,stat.,Base_Plate,74.757,5.7822,2.6753,200,2.5,333.6,2024-04-26 03:35:00,Bob
658,Variant_B,CAST_IRON,Dynamic,Bracket_Arm,90.954,7.0513,2.1989,200,2.9,308.0,2024-08-02 22:48:00,Carlos
1783,Variant_D,Cast_Iron,Fatigue,Weld_Joint,107.199 MPa,1.6955,1.8657,200,5.76,1351.7,2024-05-29 12:53:00,Alice
62,Variant_C	,castiron,Fatigue,Weld_Joint,171.326,2.027,1.1674,200,1.97,2576.7,2024-06-04 09:13:00,Diana
468,Variant_B,Steel ,Dynamic,Mounting_Hole,319.33,1.5217,0.7829,250,2.69,2601.8,2024-02-25 23:00:00,Alice
1085,Variant_D,Cast_Iron,Dynamic,Base_Plate,75.99,4.0569,-1.5,200,4.45,336.3,2024-12-15 11:01:00,Diana
1316,Variant_D,Steel,Fatigue,Mounting_Hole,,2.6953,1.2487,250,2.88,636.1,2024-12-24 18:55:00,Carlos
1022,Variant_B,Titanum,Dynamic,Rib_Section,119.195,2.5273,7.3829,880,2.33,1964.5,2024-07-14 04:27:00,Bob
40,Variant_C,Cast Iron,static,Mounting_Hole,205.866,2.733,0.9715,200,2.61,3352.8,2024-08-22 10:59:00,Alice
291,Variant_D,Titanium,Static,Weld_Joint,165.351,6.6882,5.322,880,3.66,1215.9,2024-06-18 05:46:00,Diana
1366,Variant_C,Aluminum,Dynamic,Weld_Joint,198.731,2.5576,1.3586,270,1.37,3574.3,2024-11-24 07:52:00,Bob
-1,Variant_B,Aluminum,Static,Bracket_Arm,184.759,6.2749,1.4614,270,3.11,107.1,2024-08-13 20:51:00,Bob
551,Variant_C,Aluminium,Fatigue,Rib_Section,118.376,3.8007,2.2809,270,1.89,1221.6 sec,2024-06-23 11:52:00,Alice
1540,Variant_C,CAST_IRON,Fatigue,Mounting_Hole,148.825,4.4261,1.3439,200,2.71,1484.5,2024-02-01 03:47:00,Alice
999,Variant_B,Steel,Fat,Rib_Section,94.756,6.5284,2.6384,250,3.01,1637.9,2024-01-11 01:55:00,Alice
168,Variant_B,Ti,Fatigue,Base_Plate,85.301,2.4444,10.3164,880,3.54,318.9,2024-10-07 22:20:00,Diana
1831,Variant_D,titanium,dyn.,Bracket_Arm,188.836,0.0060987,4.6601,880,5.81,1902.5,2024-12-12 22:16:00,Carlos
154,Variant_C,Cast Iron,Static,Weld_Joint,210.923,0.0008639,0.9482,200,1.36,2055.3,2024-04-30 17:08:00,Diana
1615,Variant_C,ALUM,DYNAMIC,Bracket_Arm,86.774,2.7166,3.1115,270,1.61,1500.0,2024-08-21 10:47:00,Alice
1635,Variant_B, Steel,Dynamic,Weld_Joint,269.665,1.2729,0.9271,250,2.14,107.3,2024/07/08 06:18,Diana
738,Variant_A,Titanium,Dynamic,Rib_Section,122.961 MPa,4.3295,7.1567,880,3.49,3063.1,2024-01-12 10:13:00,Bob
19,Variant_C,Aluminum,Static,Mounting_Hole,268.194,7.1788,1.0067,270,1.52,3244.5,2024-03-23 17:49:00,Alice
1348,Variant_D,C.Iron,Fatigue,Mounting_Hole,201.942,6.0743,0.9904,200,4.38,354.5,2024-12-24 20:14:00,Bob
841,Variant_D,Aluminum,Fatigue,Rib_Section,82.63,,3.2676,270,5.76,1280.5,2024-11-22 05:13:00,Carlos
997,Variant_D,Cast_Iron,Fat,Rib_Section,73.265,0.8859,2.7298,200,3.32,2706.2,2024-08-04 20:57:00,Alice
NODE_ERR,Variant_A,STEEL,Fatigue,Rib_Section,77.426,5.383,3.2289,250,2.05,3517.9,2024-11-10 00:15:00,Bob
765,Variant_B	,Aluminum,dyn.,Rib_Section,,5.2083,1.8347,270,3.36,3206.2,2024/06/14 14:01,Bob
21,Variant_B,Stl,static,Rib_Section,59.579,1.8019,4.1961,250,3.11,2572.5,2024-02-05 17:49:00,Bob
89,Variant_D,Aluminum,dyn.,,97.311,0.0019529,2.7746,270,4.81,2608.5,2024-09-24 20:17:00,Diana
1254,Variant_C,Titanium,Fatigue,Base_Plate,27.83,6.5672,31.6206,880,2.1,1640.7,2024-12-03 12:37:00,Carlos
121,Variant_D,Steel,Static,Mounting_Hole,,3.5728,1.2923,250,2.66,1006.8,2024-10-08 04:59:00,
440,Variant_C,Aluminum,Dynamic,Mounting_Hole,192.81,4.4674,1.4003,270,2.68,3456.5,2024-08-25 08:54:00,Alice
746,Variant_B,TITANIUM,Static,Mounting_Hole,165.114,5.1177,5.3297,880,2.03,298.3,2024-07-17 00:35:00,Carlos
1405,Variant_D,Steel,Static,Rib_Section,41.206,2.4777,6.0671,250,4.92,1155.6,2024-04-04 23:35:00,Alice
650,Variant_B,Aluminum,static,Bracket_Arm,139.351,5.7204,1.9376,270,3.06,2185.5,2024-11-12 11:09:00,Alice
1736, Variant_D ,steeL,Fatigue,Bracket_Arm,91.036,7.1729,2.7462,250,3.92,554.3,2024-03-11 15:12:00,Alice
362,Variant_D,Cast_Iron,fatigue,Base_Plate,46.322,3.9221,4.3176,200,4.09,2331.7,2024-12-20 13:34:00,Alice
1526,Variant_C,Cast_Iron,dynamic,Weld_Joint,192.862,1.0997,1.037,200,2.2,324.2,2024-05-30 00:29:00,Alice
1836,Variant_B,Stl,Fatigue,Rib_Section,72.885,3.4094,3.4301,250,3.85,579.3,2024-05-21 14:28:00,Bob
1579,Variant_B,Steel,Dynamic,,121.01 MPa,4.0995,2.0659,250,1.92,3363.9,2024-11-11 11:22:00,Bob
1661,Variant_A,titanium,Fatigue,Weld_Joint,182.754,7.7891,4.8152,880,3.44,2193.2,2024-07-12 20:25:00,Bob
NaN,Variant_B,steel,Fatigue,Base_Plate,45.37,7.4634,0.0,250,3.2,301.6,2024-09-16 10:41:00,Carlos
1872,Variant_A,Al,dynamic,Weld_Joint,280.53,0.8068,0.9625,270,2.62,2683.8,2024-03-02 17:45:00,Carlos
1738,Variant_D,Aluminum,Dynamic,Mounting_Hole,224.45,4.9485,1.2029,270,5.81,270.7,2024-07-17 21:52:00,Diana
857,Variant_D,titanium,stat.,Weld_Joint,151.461,0.5682,5.8101,880,4.07,2449.1,2024-02-07 02:36:00,Carlos
1342,Variant_C,cast_iron,Fatigue,Weld_Joint,98.156,0.4573,2.0376,200,1.19,462.0,2024-08-10 15:18:00,Carlos
521,Variant_C,Steel,DYNAMIC,Base_Plate,124.582,1.6464,2.0067,250,2.35,2878.9,07/04/2024,Alice
584,Variant_C,Steel,Static,Weld_Joint,216.757,6.5303,1.1534,250,1.14,1572.5,2024-01-28 05:50:00,Carlos
361,Variant_C,Aluminum,Dynamic,Bracket_Arm,159.908,3.2604,1.6885,270,1.39,1201.8,2024-08-04 12:04:00,Diana
1069,Variant_C,Cast_Iron,Dynamic,null,,7.522,0.6723,200,1.33,2750.6,2024-09-10 19:41:00,Carlos
1955,Variant_A,Cast_Iron,Dynamic,Weld_Joint,162.014,7.6129,1.2345,200,2.4,430.5,2024-02-27 07:02:00,Diana
1511,Variant_A,Steel ,Static,Base_Plate,43.413,3.9109,5.7586,250,3.14,1462.3,2024-12-24 19:30:00,Carlos
1899,Variant_D,Titanium,stat.,Rib_Section,84.377,2.728,10.4294,880,5.45,1699.5,2024-02-15 10:22:00,Bob
518,Variant_C, Steel,stat.,Rib_Section,60.668 MPa,7.8774,4.1208,250,2.23,776.5,2024-05-20 06:48:00,Bob
152,Variant_D,Steel,Fatigue,Base_Plate,68.138,3.8921,3.669,250,5.35,946.7,2024-06-16 19:14:00,Alice
1954,Variant_A  ,castiron,Static,,199.94,4.7147,1.0003,200,4.06,718.3,2024-10-11 15:12:00,Bob
1951,Variant_A,Cast_Iron,Static,Bracket_Arm,139.372,3.0616,1.435,200,4.18,2491.2,2024-02-06 20:07:00,Alice
1385,Variant_C,Steel ,Dynamic,Weld_Joint,259.805,0.0014877,0.9623,250,2.49,169.0,2024-01-23 19:09:00,Bob
819,Variant_D,Aluminium,Static,Mounting_Hole,196.819,2.3123,1.3718,270,4.03,872.5,2024-06-02 18:50:00,Carlos
1026,Variant_D,Aluminum,Fatigue,Rib_Section,90.836,,2.9724,270,4.95,329.9,2024-12-28 13:47:00,Carlos
294,Variant_B,Aluminum,dyn.,Mounting_Hole,287.035,2.6091,0.9407,270,2.06,2574.1,2024-05-07 00:16:00,Diana
1982, Variant_D ,Titanium,Fatigue,Bracket_Arm,87.844,6.9729,10.0178,880,4.98,3250.6,2024-05-28 09:06:00,Bob
175,Variant_C,Steel,fatiq,Base_Plate,68.884,0.1633,3.6293,250,1.74,957.5,2024-04-18 04:42:00,Diana
789,Variant_D,cast_iron,FATIGUE,Weld_Joint,128.205,0.0067153000000000004,1.56,200,3.94,144.2,2024-09-23 09:36:00,Carlos
1337,Variant_A  ,Titanium,Fatigue,Bracket_Arm,115.292 MPa,0.1637,7.6328,880,4.49,430.6,2024-02-26 06:18:00,Alice
1418,Variant_D,Steel,STATIC,Bracket_Arm,120.044,2.8716,2.0826,250,5.05,718.8,2024-06-07 17:55:00,Alice
1707,Variant_C,Steel,Static,Rib_Section,57.35,3.6513,4.3592,250,2.7,3589.9,2024-01-23 08:38:00,Bob
1371,Variant_D,ALUMINUM,Dynamic,Mounting_Hole,206.742,2.0301,1.306,270,3.48,2275.0,14/04/2024,Diana
1618,Variant_B,Cast_Iron,Fatigue,Base_Plate,79.974,1.4547,2.5008,200,1.94,2339.0,2024-12-06 04:38:00,Carlos
365,Variant_B,Aluminum,Dynamic,Mounting_Hole,15000.0,6.9938,1.3357,270,1.72,921.3,2024-07-19 14:49:00,Bob
968,Variant_D,Titanium,dyn.,Base_Plate,112.925,2.1078,7.7928,880,5.81,170.1,2024-07-26 15:32:00,Carlos
601,Variant_A,titan,Static,Base_Plate,46.221,5.1896,19.039,880,3.5,645.4,2024-04-10 08:46:00,
1218,Variant_B,Steel,Fatigue,Base_Plate,100.727,0.0008316,2.482,250,1.78,219.1 sec,2024-04-20 14:44:00,TBD
1074,Variant_D,Aluminum,Static,Bracket_Arm,90.87,6.0067,2.9713,270,4.45,1240.5,03-21-2024,Alice
1993,Variant_A,Titanium,Fatigue,Weld_Joint,124.044,3.0895,7.0943,880,4.7,562.3,2024-03-07 19:00:00,Alice
1813,Variant_D,Titanium,Fatigue,Base_Plate,90.418,1.4795,9.7326,880,5.37,222.5,2024-04-03 06:49:00,Alice
111,Variant_B,Aluminum,Dynamic,Bracket_Arm,131.76,6.5285,2.0492,270,3.45,831.3,2024-02-06 01:10:00,Carlos
991,Variant_B,Steel,Fatigue,Base_Plate,72.443,0.1947,3.451,250,3.53,1361.6,2024-04-05 18:31:00,Bob
460,Variant_B,Titanium,Fatigue,Bracket_Arm,178.094,3.1545,4.9412,880,3.84,496.7,2024-06-14 01:01:00,Bob
530,Variant_B,Cast_Iron,Static,Base_Plate,66.787,1.3378,2.9946,200,1.82,1217.8,2024-11-12 03:18:00,Alice
1792,Variant_B,Al,Static,Base_Plate,82.602,5.8083,3.2687,270,3.27,2500.5,2024-05-29 12:16:00,
787,Variant_B,Aluminum,dynamic,Mounting_Hole,259.96,6.5677,1.0386,270,3.01,2223.9,2024-12-10 15:58:00,Diana
292,Variant_C,Aluminum,Static,Mounting_Hole,259.625,3.4076,1.04,270,2.39,164.1,2024-05-31 18:43:00,Bob
1546,Variant_C,Cast_Iron,Fatigue,Base_Plate,52.718,,3.7938,200,1.04,2902.9,2024-03-04 13:09:00,Alice
748,Variant_B,Cast_Iron,Static,Base_Plate,60.353,2.0642,3.3138,200,2.17,1741.7,2024-03-19 13:19:00,Carlos
1057,Variant_C,Cast_Iron,Fatigue,Rib_Section,94.344,2.0396,2.1199,200,2.11,3099.2,2024-11-15 08:21:00,Bob
1334,Variant_D,Steel,Dynamic,Weld_Joint,266.47,2.107,0.9382,250,5.43,1203.1,2024-03-20 21:16:00,Bob
1961,Variant_C,Cast_Iron,Static,Rib_Section,,3.7195,2.1861,200,2.37,302.1,2024-02-05 07:38:00,
791,Variant_A,Titanium,Dyn,Base_Plate,46.234,1.2125,19.0336,880,2.16,1827.7,2024-03-25 18:38:00,Diana
245,Variant_C,Aluminum,Fatigue,Bracket_Arm,174.876,6.6154,1.544,270,1.05,3542.9,2024-07-04 16:14:00,Alice
1442,Variant_A,Titanium,Dynamic,Base_Plate,44.011,6.6126,19.995,880,4.63,1644.1,2024-03-04 22:31:00,Diana
1032,Variant_B,Titanium,Stat,Mounting_Hole,217.316,3.3184,4.0494,880,1.98,860.8,2024-01-23 04:31:00,
1127,Variant_A,Steel,DYNAMIC,Base_Plate,98.772,2.8559,2.5311,250,3.65,3411.1,2024-05-28 20:10:00,Alice
1793,Variant_A,Aluminum,Fatigue,Mounting_Hole,271.888,7.4466,0.9931,270,4.46,2095.3,2024-03-16 18:00:00,Carlos
1160,Variant_C,ALUM,Static,Rib_Section,81.435,3.0551,3.3155,270,2.86,2221.0,2024-06-07 19:21:00,Carlos
144,Variant_A,Steel,Fatigue,Rib_Section,125.116 MPa,0.7603,1.9981,250,4.0,2431.2,2024-05-26 07:38:00,Carlos
884, Variant_A ,Titanium,Dynamic,Bracket_Arm,234.524,7.0116,3.7523,880,3.53,98.0,2024-08-10 08:21:00,Diana
1294,Variant_B,cast_iron,Static,Weld_Joint,181.025,0.6088,1.1048,200,3.77,423.7,2024-03-01 07:25:00,Diana
1237,Variant_A,steel,Dynamic,Weld_Joint,335.031,7.8879,0.7462,250,2.45,205.1,2024-04-08 01:40:00,Bob
1565,Variant_C,Aluminum,Fatigue,Base_Plate,70.041,5.1314,3.8549,270,1.68,246.4,2024-09-11 06:53:00,Bob
496,Variant_A,Aluminum,Static,Bracket_Arm,155.809,5.9356,1.7329,270,4.55,2904.2,2024-01-30 07:02:00,Diana
1830,Variant_C,Cast_Iron,Fatigue,Bracket_Arm,121.884,5.6843,1.6409,200,1.34,2300.5,2024-04-04 10:29:00,Bob
160,Variant_B,Aluminum,Fatigue,Bracket_Arm,114.352,7.1546,2.3611,270,3.98,715.0,2024-02-05 17:13:00,Bob
1681,Variant_C,titanium,dynamic,Rib_Section,92.598,2.8531,9.5034,880,2.66,2465.5,2024-04-17 10:59:00,Bob
NODE_ERR,-9999,Steel,dynamic,Rib_Section,81.207,3.8655,3.0786,250,2.47,3386.9,2024-09-29 14:20:00,Alice
1184,Variant_D,Ti,dyn.,Rib_Section,146.363,1.0003,6.0124,880,3.35,1812.2,2024-01-13 05:28:00,Bob
1043,Variant_A,CAST_IRON,Dynamic,Base_Plate,86.733,2.762,2.3059,200,2.25,2506.7,2024-03-07 06:55:00,Alice
923,Variant_D,titanium,Fatigue,Bracket_Arm,130.061,4.2996,6.7661,880,4.25,3281.5,2024-10-16 23:58:00,Diana
953,Variant_D,Cast_Iron,Static,Bracket_Arm,79.061,4.887,2.5297,200,4.68,3382.6,2024-02-25 01:50:00,Alice
201,Variant_A,ALUMINUM,Static,Bracket_Arm,95.194,3.6034,2.8363,270,2.85,2802.9,2024-12-28 14:28:00,Bob
1072,Variant_D,ALUM,Dynamic,Rib_Section,,1.3316,4.5291,270,3.77,2804.5,2024-08-01 21:41:00,Carlos
1302,Variant_A,Cast_Iron,Dynamic,Weld_Joint,275.72,7.5565,0.7254,200,3.63,1004.3,2024-01-21 04:36:00,Bob
1024,Variant_A,titanium,dyn.,Bracket_Arm,156.527,2.6681,5.622,880,2.99,2998.2,2024-11-12 14:58:00,Bob
1550,Variant_D,Aluminium,STATIC,Mounting_Hole,189.337,,1.426,270,2.89,438.0,22/08/2024,Diana
1685,Variant_C,Aluminum,Dynamic,Weld_Joint,228.163,0.2953,1.1834,270,1.08,1333.6,2024-04-08 08:18:00,Diana
1811,Variant_D,Steel,Static,Rib_Section,61.946,4.6019,4.0358,250,3.23,2031.5,2024-01-04 10:57:00,Diana
1065,Variant_A,castiron,Fatigue,Bracket_Arm,70.029 MPa,0.1217,2.856,200,3.41,2785.3 sec,2024-04-13 09:36:00,Diana
1784,Variant_C,C.Iron,Fatigue,Base_Plate,80.355,6.2581,2.489,200,2.62,624.6,2024-11-18 20:28:00,Diana
130,Variant_A,Titanium,fatigue,Rib_Section,68.17 MPa,0.6378,12.9089,880,2.03,1447.0,2024-12-27 12:24:00,Bob
1964,Variant_A,aluminum,Static,Rib_Section,18.106,3.1492,14.9122,270,4.0,1813.9,2024-01-02 18:03:00,Diana
773,Variant_D,Steel,Fat,Base_Plate,44.232,7.9735,5.652,250,3.4,2710.3,2024-01-04 07:56:00,Carlos
402,Variant_D,Steel ,Static,Base_Plate,46.279,6.4454,5.402,250,3.67,2743.8,2024-04-25 16:43:00,Diana
1892,Variant_D, Steel,Fat,Weld_Joint,219.832,4.2211,1.1372,250,4.78,3063.8,2024/10/29 20:06,Alice
384,Variant_C,ALUMINUM,Fat,Mounting_Hole,249.155,2.813,1.0837,270,1.51,1324.3 sec,2024-03-27 14:36:00,Diana
1593,Variant_A,Titanium,stat.,Base_Plate,80.928,3.684,10.8739,880,3.32,780.4,2024-06-27 00:58:00,Carlos
1176,Variant_C,Al,STATIC,Mounting_Hole,133.138,3.8196,2.028,270,2.98,503.3,2024-03-05 16:37:00,Diana
1779,Variant_D,Aluminum,Fatigue,Base_Plate,72.381,2.1048,3.7303,270,3.03,1783.4,2024-08-15 07:50:00,Bob
52,Variant_D,aluminum,Dynamic,Bracket_Arm,84.004,2.1945,3.2141,270,3.03,231.3,25/12/2024,
644,Variant_C,Cast_Iron,fatigue,Rib_Section,114.56,,1.7458,200,1.52,3177.4,2024-10-27 00:30:00,Alice
1705,Variant_C,TITANIUM,Fatigue,Bracket_Arm,61.458,7.9061,14.3187,880,1.29,3429.1,2024-10-27 23:23:00,Alice
1837,Variant_C,Steel,Static,Base_Plate,43.114,0.0036052,5.7986,250,2.95,591.1,2024-06-22 14:33:00,Diana
529,Variant_B,Steel,DYNAMIC,Rib_Section,138.445,2.4462,1.8058,250,3.57,717.9,2024-12-04 03:42:00,Carlos
1209,Variant_A,Aluminum,Static,Mounting_Hole,175.529 MPa,4.7731,1.5382,270,2.04,1081.2,2024-11-17 17:18:00,Alice
732,None,Cast Iron,fatigue,Base_Plate,42.874,5.1187,4.6648,200,2.77,490.7,2024-04-10 17:39:00,Bob
1082,Variant_B,Steel,Static,Rib_Section,56.775,4.0585,4.4033,250,2.81,3480.1,2024-07-31 00:15:00,Diana
1252,Variant_B,Aluminum,STATIC,Weld_Joint,221.878,1.6761,1.2169,270,1.75,2761.3,02-17-2024,Diana
1052,Variant_C,Cast_Iron,Dynamic,Weld_Joint,270.382,0.4425,0.7397,200,2.53,2160.8,2024-09-01 09:09:00,Bob
695,Variant_B,Steel,Static,Rib_Section,106.491,3.9886,2.3476,250,1.73,1136.8,2024-06-15 00:10:00,Carlos
1631,Variant_D,Ti,Fatigue,Base_Plate,100.39,6.2316,8.7658,880,5.64,2043.2 sec,2024-06-09 03:22:00,Carlos
0,n/a,Titanium,static,Bracket_Arm,169.102 MPa,4.3307,5.204,880,2.07,2448.0,2024-03-21 15:05:00,Carlos
643,Variant_C,TITANIUM,Fatigue,Rib_Section,101.459,3.7276,,880,1.79,237.9,2024-07-12 18:30:00,Bob
1530,Variant_A,Titanium,Static,Weld_Joint,214.092,0.004986399999999999,4.1104,880,3.28,575.8,2024-08-30 11:15:00,Diana
1716,Variant_B,steeL,fatiq,Rib_Section,147.809,6.0921,1.6914,250,3.5,2781.7,2024-03-20 17:36:00,Bob
NODE_ERR,Variant_D,STEEL,dynamic,Mounting_Hole,270.382,5.9632,0.9246,250,5.88,3260.8,2024-10-28 12:19:00,Alice
1268,Variant_D,Cast_Iron,Fat,Bracket_Arm,132.505,5.9872,1.5094,200,3.1,2409.1,2024-01-02 20:52:00,Carlos
589,Variant_D,Aluminum,Fatigue,Bracket_Arm,91.539,5.0182,2.9496,270,5.4,1310.7,2024-03-10 23:25:00,Carlos
676,Variant_C,Cast_Iron,Dynamic,Base_Plate,,5.4366,1.544,200,1.34,294.4,2024-05-19 17:28:00,Bob
1497,Variant_D,Cast Iron,Static,Rib_Section,,5.369,1.7439,200,5.55,873.7,2024-02-23 10:13:00,Carlos
