node_id,design_variant,material,load_case,component_zone,von_mises_stress_MPa,displacement_mm,safety_factor,yield_strength_MPa,mesh_size_mm,simulation_time_sec,simulation_date,analyst,failure_risk,stress_ratio,perf_score
1020,Variant_C,Aluminum,Dynamic,Rib_Section,112.371,3.5455,2.4028,270,2.03,2339.6,2024-02-17 01:32:00,Carlos,Medium,0.4162,0.4464
1021,Variant_C,Steel,Static,Base_Plate,70.087,6.4358,3.567,250,2.0,1993.2,2024-02-25 13:27:00,Carlos,Low,0.2803,0.5745
1022,Variant_C,Steel,Static,Rib_Section,92.293,0.6866,2.7088,250,1.24,3256.4,2024-12-23 12:46:00,Bob,Low,0.3692,0.4868
1023,Variant_C,Titanium,Static,Weld_Joint,231.837,0.4302,3.7958,880,2.09,1995.3,2024-02-09 15:54:00,Carlos,Low,0.2635,0.5937
1024,Variant_B,Cast_Iron,Fatigue,Weld_Joint,147.771,7.4167,1.3534,200,2.37,1957.6,2024-02-02 00:00:00,Carlos,High,0.7389,0.2108
1025,Variant_C,Cast_Iron,Fatigue,Bracket_Arm,106.495,0.561,1.878,200,1.32,233.7,2024-02-01 14:06:00,Carlos,Medium,0.5325,0.3556
1026,Variant_C,Steel,Fatigue,Mounting_Hole,248.547,0.3589,1.0058,250,2.85,874.8,2024-09-27 01:46:00,Alice,High,0.9942,0.0437
1027,Variant_B,Titanium,Fatigue,Bracket_Arm,131.206,4.7032,6.707,880,2.04,1139.4,2024-03-21 17:25:00,Bob,Low,0.1491,0.7788
1028,Variant_D,Cast_Iron,Dynamic,Base_Plate,110.404,3.0816,1.8115,200,3.34,2343.8,2024-12-31 03:28:00,Bob,Medium,0.552,0.3413
1029,Variant_D,Cast_Iron,Fatigue,Base_Plate,60.288,1.4716,3.3174,200,4.32,1333.2,2024-12-25 18:16:00,Alice,Low,0.3014,0.5519
1030,Variant_D,Aluminum,Dynamic,Bracket_Arm,242.351,2.3126,1.1141,270,5.07,53.1,2024-11-25 16:15:00,Alice,High,0.8976,0.106
1031,Variant_D,Aluminum,Dynamic,Weld_Joint,125.718,3.1948,2.1477,270,3.53,996.5,2024-10-19 00:47:00,Bob,Medium,0.4656,0.4065
1032,Variant_B,Aluminum,Dynamic,Weld_Joint,276.064,7.9265,0.978,270,3.61,1716.0,2024-02-12 13:56:00,Carlos,High,1.0225,0.0391
1034,Variant_B,Steel,Static,Base_Plate,58.598,4.4573,4.2664,250,2.45,3038.7,2024-12-05 12:54:00,Carlos,Low,0.2344,0.63
1035,Variant_A,Cast_Iron,Fatigue,Mounting_Hole,186.155,5.2942,1.0744,200,3.68,1703.4,2024-01-04 19:53:00,Diana,High,0.9308,0.0845
1036,Variant_C,Cast_Iron,Fatigue,Rib_Section,85.862,1.981,2.3293,200,2.13,2623.5,2024-12-29 20:26:00,Carlos,Medium,0.4293,0.4356
1037,Variant_C,Titanium,Fatigue,Base_Plate,70.346,3.8921,12.5096,880,1.68,1333.9,2024-01-14 20:21:00,Diana,Low,0.0799,0.9521
1038,Variant_B,Aluminum,Dynamic,Weld_Joint,139.287,1.0315,1.9384,270,3.51,2668.2,2024-06-09 03:29:00,Alice,Medium,0.5159,0.368
1039,Variant_B,Cast_Iron,Dynamic,Bracket_Arm,125.76,4.0311,1.5903,200,2.36,3336.6,2024-01-29 03:22:00,Diana,Medium,0.6288,0.2863
1040,Variant_C,Steel,Fatigue,Base_Plate,78.226,3.8921,3.1959,250,1.43,2184.2,2024-08-26 15:23:00,Alice,Low,0.3129,0.5401
1041,Variant_B,Aluminum,Dynamic,Bracket_Arm,172.799,4.744,1.5625,270,3.14,1752.5,2024-04-30 23:15:00,Carlos,Medium,0.64,0.2785
1042,Variant_B,Aluminum,Dynamic,Rib_Section,164.947,1.8647,1.6369,270,3.8,33.4,2024-07-28 08:55:00,Alice,Medium,0.6109,0.2989
1043,Variant_D,Titanium,Dynamic,Bracket_Arm,137.379,7.5783,6.4056,880,3.6,3436.3,2024-05-31 22:17:00,Alice,Low,0.1561,0.7626
1044,Variant_B,Cast_Iron,Fatigue,Bracket_Arm,105.048,0.9509,1.9039,200,2.39,1209.1,2024-07-12 19:54:00,Alice,Medium,0.5252,0.361
1045,Variant_D,Steel,Dynamic,Rib_Section,97.706,7.3712,2.5587,250,5.31,2112.0,2024-07-17 02:46:00,Bob,Low,0.3908,0.4679
1046,Variant_B,Titanium,Static,Weld_Joint,117.764,5.8479,7.4726,880,2.83,1690.8,2024-12-04 00:08:00,Alice,Low,0.1338,0.8186
1047,Variant_D,Cast_Iron,Static,Bracket_Arm,143.359,7.1037,1.3951,200,5.9,2506.7,2024-05-27 23:12:00,Diana,High,0.7168,0.2257
1048,Variant_C,Aluminum,Dynamic,Mounting_Hole,207.547,0.6711,1.3009,270,1.51,1759.8,2024-03-31 12:20:00,Carlos,High,0.7687,0.1908
1049,Variant_B,Cast_Iron,Dynamic,Mounting_Hole,231.325,2.8156,0.8646,200,2.2,1319.1,2024-07-11 03:03:00,Bob,High,1.1566,0.0346
1050,Variant_B,Aluminum,Static,Weld_Joint,163.311,0.6829,1.6533,270,2.54,1903.9,2024-01-05 23:00:00,Carlos,Medium,0.6049,0.3032
1051,Variant_D,Cast_Iron,Dynamic,Mounting_Hole,226.968,4.3407,0.8812,200,4.52,1670.6,2024-09-06 17:06:00,Bob,High,1.1348,0.0352
1052,Variant_D,Titanium,Static,Bracket_Arm,93.679,1.2973,9.3938,880,4.81,2161.5,2024-06-14 00:00:00,,Low,0.1065,0.9119
1053,Variant_A,Cast_Iron,Dynamic,Base_Plate,123.679,1.2843,1.6171,200,2.17,602.9,2024-09-28 04:24:00,Bob,Medium,0.6184,0.2936
1054,Variant_A,Cast_Iron,Fatigue,Mounting_Hole,179.988,5.7524,1.1112,200,4.54,332.7,2024-04-01 00:55:00,Carlos,High,0.8999,0.1045
1055,Variant_A,Titanium,Dynamic,Base_Plate,74.953,0.3227,11.7407,880,4.47,1197.0,2024-12-01 07:18:00,Bob,Low,0.0852,0.9489
1056,Variant_C,Titanium,Fatigue,Bracket_Arm,122.856,0.8985,7.1629,880,1.17,1788.7,2024-06-24 06:43:00,Carlos,Low,0.1396,0.8028
1057,Variant_C,Titanium,Fatigue,Bracket_Arm,131.689,1.0392,6.6824,880,2.15,3083.5,2024-02-13 08:23:00,Diana,Low,0.1496,0.7775
1058,Variant_A,Titanium,Dynamic,Base_Plate,121.62,2.4693,7.2357,880,2.93,3292.2,2024-11-04 01:55:00,Alice,Low,0.1382,0.8065
1059,Variant_C,Aluminum,Fatigue,Weld_Joint,138.192,6.8044,1.9538,270,2.25,271.6,2024-04-09 12:40:00,Alice,Medium,0.5118,0.3711
1060,Variant_A,Cast_Iron,Dynamic,Mounting_Hole,234.732,1.6972,0.852,200,3.18,1822.6,2024-07-29 11:03:00,Bob,High,1.1737,0.0341
1061,Variant_A,Aluminum,Fatigue,Rib_Section,146.476,4.872,1.8433,270,2.53,1434.7,2024-11-28 14:07:00,Alice,Medium,0.5425,0.3482
1062,Variant_D,Aluminum,Static,Rib_Section,56.233,2.724,4.8015,270,4.26,2295.1,2024-01-08 05:07:00,Diana,Low,0.2083,0.6671
1063,Variant_B,Cast_Iron,Dynamic,Weld_Joint,223.903,5.3014,0.8932,200,3.06,1983.2,2024-12-08 02:21:00,Bob,High,1.1195,0.0357
1064,Variant_B,Aluminum,Fatigue,Mounting_Hole,324.074,7.4435,0.8331,270,1.55,2832.0,2024-10-30 02:58:00,Alice,High,1.2003,0.0333
1065,Variant_B,Cast_Iron,Fatigue,Bracket_Arm,121.429,3.1645,1.6471,200,3.59,2336.4,2024-11-09 09:20:00,Diana,Medium,0.6071,0.3016
1066,Variant_A,Aluminum,Dynamic,Mounting_Hole,343.561,5.3138,0.7859,270,3.47,2469.1,2024-01-13 07:40:00,Bob,High,1.2724,0.0314
1067,Variant_B,Titanium,Fatigue,Mounting_Hole,154.08,4.6911,5.7113,880,3.95,2260.5,2024-04-07 05:31:00,Diana,Low,0.1751,0.7234
1068,Variant_B,Cast_Iron,Static,Rib_Section,97.627,4.3462,2.0486,200,2.55,2882.5,2024-12-05 17:15:00,Bob,Medium,0.4881,0.3891
1069,Variant_C,Titanium,Static,Rib_Section,94.746,3.3758,9.288,880,1.18,2301.2,2024-02-04 15:28:00,Carlos,Low,0.1077,0.9069
1070,Variant_D,Titanium,Dynamic,Weld_Joint,226.997,5.7209,3.8767,880,4.36,274.4,2024-08-12 03:49:00,Bob,Low,0.258,0.6003
1071,Variant_D,Steel,Dynamic,Weld_Joint,173.798,3.5324,1.4385,250,4.85,2294.2,2024-02-03 09:42:00,Alice,High,0.6952,0.2404
1072,Variant_C,Aluminum,Fatigue,Weld_Joint,163.372,5.1029,1.6527,270,1.86,2017.5,2024-01-07 06:41:00,Diana,Medium,0.6051,0.303
1073,Variant_C,Cast_Iron,Fatigue,Mounting_Hole,257.609,5.4628,0.7764,200,2.03,334.9,2024-02-19 07:14:00,Alice,High,1.288,0.0311
1074,Variant_B,Cast_Iron,Fatigue,Rib_Section,76.022,3.5928,2.6308,200,2.03,1174.3,2024-02-16 23:32:00,Alice,Low,0.3801,0.4772
1075,Variant_D,Aluminum,Dynamic,Mounting_Hole,362.101,2.0155,0.7456,270,2.66,2043.7,2024-05-26 20:03:00,Alice,High,1.3411,0.0298
1076,Variant_A,Cast_Iron,Static,Mounting_Hole,160.98,6.1775,1.2424,200,4.9,2252.3,2024-02-21 15:35:00,Diana,High,0.8049,0.1668
1077,Variant_C,Cast_Iron,Static,Rib_Section,104.388,3.6112,1.9159,200,1.1,2042.8,2024-05-24 04:01:00,Carlos,Medium,0.5219,0.3635
1078,Variant_C,Cast_Iron,Fatigue,Bracket_Arm,203.836,4.2921,0.9812,200,2.56,3190.3,2024-01-03 13:02:00,Alice,High,1.0192,0.0392
1079,Variant_A,Titanium,Static,Weld_Joint,155.327,7.6352,5.6655,880,4.63,913.0,2024-11-18 22:27:00,Diana,Low,0.1765,0.7207
1080,Variant_D,Steel,Dynamic,Weld_Joint,140.472,6.8621,1.7797,250,2.78,239.2,2024-06-14 13:54:00,Diana,Medium,0.5619,0.334
1081,Variant_A,Steel,Dynamic,Weld_Joint,213.631,7.9205,1.1702,250,3.67,530.1,2024-09-20 07:17:00,Diana,High,0.8545,0.1341
1082,Variant_A,Titanium,Dynamic,Rib_Section,130.161,1.1658,6.7609,880,2.01,2212.0,2024-11-30 20:50:00,Diana,Low,0.1479,0.7817
1083,Variant_D,Titanium,Dynamic,Mounting_Hole,384.391,7.2129,2.2893,880,4.05,995.3,2024-05-16 03:16:00,Diana,Medium,0.4368,0.4295
1084,Variant_D,Cast_Iron,Fatigue,Base_Plate,76.831,0.6115,2.6031,200,5.57,431.3,2024-09-15 04:31:00,Alice,Low,0.3842,0.4736
1085,Variant_B,Aluminum,Static,Weld_Joint,163.696,5.1332,1.6494,270,2.18,3327.3,2024-02-21 09:51:00,Carlos,Medium,0.6063,0.3022
1086,Variant_B,Titanium,Fatigue,Bracket_Arm,105.649,3.4685,8.3295,880,1.61,735.7,2024-05-05 17:27:00,Diana,Low,0.1201,0.8611
1087,Variant_C,Titanium,Fatigue,Weld_Joint,217.235,3.7267,4.0509,880,1.96,338.8,2024-09-05 19:44:00,Bob,Low,0.2469,0.6139
1088,Variant_C,Cast_Iron,Static,Bracket_Arm,109.864,1.4246,1.8204,200,1.67,131.8,2024-11-03 03:49:00,Carlos,Medium,0.5493,0.3432
1089,Variant_B,Aluminum,Dynamic,Mounting_Hole,204.141,5.5257,1.3226,270,3.69,3403.7,2024-12-18 09:08:00,Bob,High,0.7561,0.1992
1090,Variant_C,Cast_Iron,Static,Rib_Section,75.326,1.4299,2.6551,200,2.09,2840.0,2024-04-05 23:31:00,Carlos,Low,0.3766,0.4802
1091,Variant_A,Steel,Static,Mounting_Hole,174.887,5.8201,1.4295,250,2.69,2681.5,2024-04-26 23:05:00,Diana,High,0.6995,0.2375
1092,Variant_D,Cast_Iron,Fatigue,Weld_Joint,135.449,7.3987,1.4766,200,4.95,3071.1,2024-03-19 20:23:00,Carlos,High,0.6772,0.2527
1093,Variant_C,Aluminum,Static,Weld_Joint,185.747,0.3606,1.4536,270,1.53,2601.7,2024-12-10 23:25:00,Diana,High,0.688,0.2453
1094,Variant_A,Steel,Fatigue,Mounting_Hole,197.719,4.0261,1.2644,250,4.72,2273.7,2024-12-24 07:23:00,Diana,High,0.7909,0.176
1095,Variant_C,Titanium,Dynamic,Mounting_Hole,243.472,3.6362,3.6144,880,1.96,3169.2,2024-04-01 04:02:00,Bob,Low,0.2767,0.5786
1096,Variant_A,Cast_Iron,Dynamic,Base_Plate,126.509,4.687,1.5809,200,3.85,3129.7,2024-06-02 20:27:00,Carlos,Medium,0.6325,0.2837
1097,Variant_C,Cast_Iron,Fatigue,Base_Plate,83.561,2.6627,2.3935,200,2.14,2687.7,2024-10-19 12:54:00,Alice,Medium,0.4178,0.4451
1098,Variant_B,Cast_Iron,Fatigue,Rib_Section,58.717,3.5642,3.4062,200,2.29,1239.8,2024-09-07 22:50:00,Carlos,Low,0.2936,0.5601
1099,Variant_C,Steel,Static,Weld_Joint,186.461,7.6457,1.3408,250,1.96,3339.6,2024-09-15 23:45:00,Diana,High,0.7458,0.2062
1100,Variant_D,Cast_Iron,Static,Bracket_Arm,128.759,5.574,1.5533,200,3.23,424.3,2024-04-15 12:11:00,Diana,Medium,0.6438,0.2759
1101,Variant_A,Titanium,Fatigue,Base_Plate,91.918,3.3497,9.5738,880,4.41,3076.2,2024-08-29 20:49:00,Bob,Low,0.1045,0.9203
1102,Variant_D,Aluminum,Fatigue,Bracket_Arm,80.592,0.3336,3.3502,270,5.74,2217.2,2024-06-12 18:02:00,Diana,Low,0.2985,0.5549
1103,Variant_D,Titanium,Static,Base_Plate,64.16,2.5424,13.7157,880,5.46,2917.5,2024-12-21 19:50:00,Carlos,Low,0.0729,0.9563
1104,Variant_C,Cast_Iron,Static,Base_Plate,74.757,5.7822,2.6753,200,2.5,333.6,2024-04-26 03:35:00,Bob,Low,0.3738,0.4827
1105,Variant_B,Cast_Iron,Dynamic,Bracket_Arm,90.954,7.0513,2.1989,200,2.9,308.0,2024-08-02 22:48:00,Carlos,Medium,0.4548,0.4151
1106,Variant_D,Cast_Iron,Fatigue,Weld_Joint,107.199,1.6955,1.8657,200,5.76,1351.7,2024-05-29 12:53:00,Alice,Medium,0.536,0.353
1107,Variant_C,Cast_Iron,Fatigue,Weld_Joint,171.326,2.027,1.1674,200,1.97,2576.7,2024-06-04 09:13:00,Diana,High,0.8566,0.1327
1108,Variant_B,Steel,Dynamic,Mounting_Hole,319.33,1.5217,0.7829,250,2.69,2601.8,2024-02-25 23:00:00,Alice,High,1.2773,0.0313
1109,Variant_D,Cast_Iron,Dynamic,Base_Plate,75.99,4.0569,2.6319,200,4.45,336.3,2024-12-15 11:01:00,Diana,Low,0.3799,0.4773
1110,Variant_B,Titanium,Dynamic,Rib_Section,119.195,2.5273,7.3829,880,2.33,1964.5,2024-07-14 04:27:00,Bob,Low,0.1354,0.8141
1111,Variant_C,Cast_Iron,Static,Mounting_Hole,205.866,2.733,0.9715,200,2.61,3352.8,2024-08-22 10:59:00,Alice,High,1.0293,0.0389
1112,Variant_D,Titanium,Static,Weld_Joint,165.351,6.6882,5.322,880,3.66,1215.9,2024-06-18 05:46:00,Diana,Low,0.1879,0.7001
1113,Variant_C,Aluminum,Dynamic,Weld_Joint,198.731,2.5576,1.3586,270,1.37,3574.3,2024-11-24 07:52:00,Bob,High,0.736,0.2127
1114,Variant_B,Aluminum,Static,Bracket_Arm,184.759,6.2749,1.4614,270,3.11,107.1,2024-08-13 20:51:00,Bob,High,0.6843,0.2479
1115,Variant_C,Aluminum,Fatigue,Rib_Section,118.376,3.8007,2.2809,270,1.89,1221.6,2024-06-23 11:52:00,Alice,Medium,0.4384,0.4282
1116,Variant_C,Cast_Iron,Fatigue,Mounting_Hole,148.825,4.4261,1.3439,200,2.71,1484.5,2024-02-01 03:47:00,Alice,High,0.7441,0.2073
1117,Variant_B,Steel,Fatigue,Rib_Section,94.756,6.5284,2.6384,250,3.01,1637.9,2024-01-11 01:55:00,Alice,Low,0.379,0.4781
1118,Variant_B,Titanium,Fatigue,Base_Plate,85.301,2.4444,10.3164,880,3.54,318.9,2024-10-07 22:20:00,Diana,Low,0.0969,0.9419
1119,Variant_D,Titanium,Dynamic,Bracket_Arm,188.836,6.0987,4.6601,880,5.81,1902.5,2024-12-12 22:16:00,Carlos,Low,0.2146,0.6576
1120,Variant_C,Cast_Iron,Static,Weld_Joint,210.923,0.8639,0.9482,200,1.36,2055.3,2024-04-30 17:08:00,Diana,High,1.0546,0.0379
1121,Variant_C,Aluminum,Dynamic,Bracket_Arm,86.774,2.7166,3.1115,270,1.61,1500.0,2024-08-21 10:47:00,Alice,Low,0.3214,0.5316
1122,Variant_B,Steel,Dynamic,Weld_Joint,269.665,1.2729,0.9271,250,2.14,107.3,2024-07-08 06:18:00,Diana,High,1.0787,0.0371
1123,Variant_A,Titanium,Dynamic,Rib_Section,122.961,4.3295,7.1567,880,3.49,3063.1,2024-01-12 10:13:00,Bob,Low,0.1397,0.8024
1124,Variant_C,Aluminum,Static,Mounting_Hole,268.194,7.1788,1.0067,270,1.52,3244.5,2024-03-23 17:49:00,Alice,High,0.9933,0.0443
1125,Variant_D,Cast_Iron,Fatigue,Mounting_Hole,201.942,6.0743,0.9904,200,4.38,354.5,2024-12-24 20:14:00,Bob,High,1.0097,0.0396
1126,Variant_D,Aluminum,Fatigue,Rib_Section,82.63,3.6112,3.2676,270,5.76,1280.5,2024-11-22 05:13:00,Carlos,Low,0.306,0.5471
1127,Variant_D,Cast_Iron,Fatigue,Rib_Section,73.265,0.8859,2.7298,200,3.32,2706.2,2024-08-04 20:57:00,Alice,Low,0.3663,0.4894
1128,Variant_A,Steel,Fatigue,Rib_Section,77.426,5.383,3.2289,250,2.05,3517.9,2024-11-10 00:15:00,Bob,Low,0.3097,0.5433
1129,Variant_B,Steel,Static,Rib_Section,59.579,1.8019,4.1961,250,3.11,2572.5,2024-02-05 17:49:00,Bob,Low,0.2383,0.6249
1130,Variant_C,Titanium,Fatigue,Base_Plate,27.83,6.5672,20.0,880,2.1,1640.7,2024-12-03 12:37:00,Carlos,Low,0.0316,0.981
1131,Variant_C,Aluminum,Dynamic,Mounting_Hole,192.81,4.4674,1.4003,270,2.68,3456.5,2024-08-25 08:54:00,Alice,High,0.7141,0.2276
1132,Variant_B,Titanium,Static,Mounting_Hole,165.114,5.1177,5.3297,880,2.03,298.3,2024-07-17 00:35:00,Carlos,Low,0.1876,0.7006
1133,Variant_D,Steel,Static,Rib_Section,41.206,2.4777,6.0671,250,4.92,1155.6,2024-04-04 23:35:00,Alice,Low,0.1648,0.7438
1134,Variant_B,Aluminum,Static,Bracket_Arm,139.351,5.7204,1.9376,270,3.06,2185.5,2024-11-12 11:09:00,Alice,Medium,0.5161,0.3678
1135,Variant_D,Steel,Fatigue,Bracket_Arm,91.036,7.1729,2.7462,250,3.92,554.3,2024-03-11 15:12:00,Alice,Low,0.3641,0.4914
1136,Variant_D,Cast_Iron,Fatigue,Base_Plate,46.322,3.9221,4.3176,200,4.09,2331.7,2024-12-20 13:34:00,Alice,Low,0.2316,0.6337
1137,Variant_C,Cast_Iron,Dynamic,Weld_Joint,192.862,1.0997,1.037,200,2.2,324.2,2024-05-30 00:29:00,Alice,High,0.9643,0.0629
1138,Variant_B,Steel,Fatigue,Rib_Section,72.885,3.4094,3.4301,250,3.85,579.3,2024-05-21 14:28:00,Bob,Low,0.2915,0.5623
1139,Variant_A,Titanium,Fatigue,Weld_Joint,182.754,7.7891,4.8152,880,3.44,2193.2,2024-07-12 20:25:00,Bob,Low,0.2077,0.668
1140,Variant_B,Steel,Fatigue,Base_Plate,45.37,7.4634,5.5102,250,3.2,301.6,2024-09-16 10:41:00,Carlos,Low,0.1815,0.7115
1141,Variant_A,Aluminum,Dynamic,Weld_Joint,280.53,0.8068,0.9625,270,2.62,2683.8,2024-03-02 17:45:00,Carlos,High,1.039,0.0385
1142,Variant_D,Aluminum,Dynamic,Mounting_Hole,224.45,4.9485,1.2029,270,5.81,270.7,2024-07-17 21:52:00,Diana,High,0.8313,0.1493
1143,Variant_D,Titanium,Static,Weld_Joint,151.461,0.5682,5.8101,880,4.07,2449.1,2024-02-07 02:36:00,Carlos,Low,0.1721,0.7291
1144,Variant_C,Cast_Iron,Fatigue,Weld_Joint,98.156,0.4573,2.0376,200,1.19,462.0,2024-08-10 15:18:00,Carlos,Medium,0.4908,0.387
1145,Variant_C,Steel,Dynamic,Base_Plate,124.582,1.6464,2.0067,250,2.35,2878.9,2024-07-04 00:00:00,Alice,Medium,0.4983,0.3813
1146,Variant_C,Steel,Static,Weld_Joint,216.757,6.5303,1.1534,250,1.14,1572.5,2024-01-28 05:50:00,Carlos,High,0.867,0.1259
1147,Variant_C,Aluminum,Dynamic,Bracket_Arm,159.908,3.2604,1.6885,270,1.39,1201.8,2024-08-04 12:04:00,Diana,Medium,0.5923,0.3122
1148,Variant_A,Cast_Iron,Dynamic,Weld_Joint,162.014,7.6129,1.2345,200,2.4,430.5,2024-02-27 07:02:00,Diana,High,0.8101,0.1633
1149,Variant_A,Steel,Static,Base_Plate,43.413,3.9109,5.7586,250,3.14,1462.3,2024-12-24 19:30:00,Carlos,Low,0.1737,0.7261
1150,Variant_D,Titanium,Static,Rib_Section,84.377,2.728,10.4294,880,5.45,1699.5,2024-02-15 10:22:00,Bob,Low,0.0959,0.9425
1151,Variant_C,Steel,Static,Rib_Section,60.668,7.8774,4.1208,250,2.23,776.5,2024-05-20 06:48:00,Bob,Low,0.2427,0.6192
1152,Variant_D,Steel,Fatigue,Base_Plate,68.138,3.8921,3.669,250,5.35,946.7,2024-06-16 19:14:00,Alice,Low,0.2726,0.5832
1153,Variant_A,Cast_Iron,Static,Bracket_Arm,139.372,3.0616,1.435,200,4.18,2491.2,2024-02-06 20:07:00,Alice,High,0.6969,0.2393
1154,Variant_C,Steel,Dynamic,Weld_Joint,259.805,1.4877,0.9623,250,2.49,169.0,2024-01-23 19:09:00,Bob,High,1.0392,0.0385
1155,Variant_D,Aluminum,Static,Mounting_Hole,196.819,2.3123,1.3718,270,4.03,872.5,2024-06-02 18:50:00,Carlos,High,0.729,0.2175
1156,Variant_D,Aluminum,Fatigue,Rib_Section,90.836,3.6112,2.9724,270,4.95,329.9,2024-12-28 13:47:00,Carlos,Low,0.3364,0.5171
1157,Variant_B,Aluminum,Dynamic,Mounting_Hole,287.035,2.6091,0.9407,270,2.06,2574.1,2024-05-07 00:16:00,Diana,High,1.0631,0.0376
1158,Variant_D,Titanium,Fatigue,Bracket_Arm,87.844,6.9729,10.0178,880,4.98,3250.6,2024-05-28 09:06:00,Bob,Low,0.0998,0.9401
1159,Variant_C,Steel,Fatigue,Base_Plate,68.884,0.1633,3.6293,250,1.74,957.5,2024-04-18 04:42:00,Diana,Low,0.2755,0.5799
1160,Variant_D,Cast_Iron,Fatigue,Weld_Joint,128.205,6.715299999999999,1.56,200,3.94,144.2,2024-09-23 09:36:00,Carlos,Medium,0.641,0.2778
1161,Variant_A,Titanium,Fatigue,Bracket_Arm,115.292,0.1637,7.6328,880,4.49,430.6,2024-02-26 06:18:00,Alice,Low,0.131,0.8267
1162,Variant_D,Steel,Static,Bracket_Arm,120.044,2.8716,2.0826,250,5.05,718.8,2024-06-07 17:55:00,Alice,Medium,0.4802,0.3952
1163,Variant_C,Steel,Static,Rib_Section,57.35,3.6513,4.3592,250,2.7,3589.9,2024-01-23 08:38:00,Bob,Low,0.2294,0.6367
1164,Variant_D,Aluminum,Dynamic,Mounting_Hole,206.742,2.0301,1.306,270,3.48,2275.0,2024-04-14 00:00:00,Diana,High,0.7657,0.1928
1165,Variant_B,Cast_Iron,Fatigue,Base_Plate,79.974,1.4547,2.5008,200,1.94,2339.0,2024-12-06 04:38:00,Carlos,Low,0.3999,0.4601
1166,Variant_D,Titanium,Dynamic,Base_Plate,112.925,2.1078,7.7928,880,5.81,170.1,2024-07-26 15:32:00,Carlos,Low,0.1283,0.8347
1167,Variant_A,Titanium,Static,Base_Plate,46.221,5.1896,19.039,880,3.5,645.4,2024-04-10 08:46:00,,Low,0.0525,0.9685
1168,Variant_B,Steel,Fatigue,Base_Plate,100.727,0.8316,2.482,250,1.78,219.1,2024-04-20 14:44:00,,Medium,0.4029,0.4575
1169,Variant_D,Aluminum,Static,Bracket_Arm,90.87,6.0067,2.9713,270,4.45,1240.5,2024-03-21 00:00:00,Alice,Low,0.3366,0.5169
1170,Variant_A,Titanium,Fatigue,Weld_Joint,124.044,3.0895,7.0943,880,4.7,562.3,2024-03-07 19:00:00,Alice,Low,0.141,0.7992
1171,Variant_D,Titanium,Fatigue,Base_Plate,90.418,1.4795,9.7326,880,5.37,222.5,2024-04-03 06:49:00,Alice,Low,0.1027,0.9277
1172,Variant_B,Aluminum,Dynamic,Bracket_Arm,131.76,6.5285,2.0492,270,3.45,831.3,2024-02-06 01:10:00,Carlos,Medium,0.488,0.3892
1173,Variant_B,Steel,Fatigue,Base_Plate,72.443,0.1947,3.451,250,3.53,1361.6,2024-04-05 18:31:00,Bob,Low,0.2898,0.5642
1174,Variant_B,Titanium,Fatigue,Bracket_Arm,178.094,3.1545,4.9412,880,3.84,496.7,2024-06-14 01:01:00,Bob,Low,0.2024,0.6762
1175,Variant_B,Cast_Iron,Static,Base_Plate,66.787,1.3378,2.9946,200,1.82,1217.8,2024-11-12 03:18:00,Alice,Low,0.3339,0.5194
1176,Variant_B,Aluminum,Static,Base_Plate,82.602,5.8083,3.2687,270,3.27,2500.5,2024-05-29 12:16:00,,Low,0.3059,0.5472
1177,Variant_B,Aluminum,Dynamic,Mounting_Hole,259.96,6.5677,1.0386,270,3.01,2223.9,2024-12-10 15:58:00,Diana,High,0.9628,0.0639
1178,Variant_C,Aluminum,Static,Mounting_Hole,259.625,3.4076,1.04,270,2.39,164.1,2024-05-31 18:43:00,Bob,High,0.9616,0.0646
1179,Variant_C,Cast_Iron,Fatigue,Base_Plate,52.718,3.8921,3.7938,200,1.04,2902.9,2024-03-04 13:09:00,Alice,Low,0.2636,0.5936
1180,Variant_B,Cast_Iron,Static,Base_Plate,60.353,2.0642,3.3138,200,2.17,1741.7,2024-03-19 13:19:00,Carlos,Low,0.3018,0.5515
1181,Variant_C,Cast_Iron,Fatigue,Rib_Section,94.344,2.0396,2.1199,200,2.11,3099.2,2024-11-15 08:21:00,Bob,Medium,0.4717,0.4018
1182,Variant_D,Steel,Dynamic,Weld_Joint,266.47,2.107,0.9382,250,5.43,1203.1,2024-03-20 21:16:00,Bob,High,1.0659,0.0375
1183,Variant_A,Titanium,Dynamic,Base_Plate,46.234,1.2125,19.0336,880,2.16,1827.7,2024-03-25 18:38:00,Diana,Low,0.0525,0.9685
1184,Variant_C,Aluminum,Fatigue,Bracket_Arm,174.876,6.6154,1.544,270,1.05,3542.9,2024-07-04 16:14:00,Alice,Medium,0.6477,0.2731
1185,Variant_A,Titanium,Dynamic,Base_Plate,44.011,6.6126,19.995,880,4.63,1644.1,2024-03-04 22:31:00,Diana,Low,0.05,0.97
1186,Variant_B,Titanium,Static,Mounting_Hole,217.316,3.3184,4.0494,880,1.98,860.8,2024-01-23 04:31:00,,Low,0.247,0.6138
1187,Variant_A,Steel,Dynamic,Base_Plate,98.772,2.8559,2.5311,250,3.65,3411.1,2024-05-28 20:10:00,Alice,Low,0.3951,0.4642
1188,Variant_A,Aluminum,Fatigue,Mounting_Hole,271.888,7.4466,0.9931,270,4.46,2095.3,2024-03-16 18:00:00,Carlos,High,1.007,0.0397
